Observation,TextUrn,Image,Comments
urn:cite:op:2015office10.35,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ῶ[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.238,0.1322,0.014,0.009",
urn:cite:op:2015office10.36,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ν[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.247,0.1322,0.014,0.009",
urn:cite:op:2015office10.37,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ἀ[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.257,0.1322,0.014,0.009",
urn:cite:op:2015office10.38,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ν[2],"urn:cite:hmt:vaimg.VA253VN-0755@0.265,0.1322,0.014,0.009",
urn:cite:op:2015office10.39,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@δ[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.275,0.1322,0.014,0.009",
urn:cite:op:2015office10.40,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ρ[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.285,0.133,0.009,0.0098",
urn:cite:op:2015office10.41,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ῶ[2],"urn:cite:hmt:vaimg.VA253VN-0755@0.291,0.1262,0.011,0.0165",
urn:cite:op:2015office10.42,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ν[3],"urn:cite:hmt:vaimg.VA253VN-0755@0.299,0.1292,0.011,0.0135",
urn:cite:op:2015office10.43,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@γ[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.308,0.1292,0.008,0.0135",
urn:cite:op:2015office10.44,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ε[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.312,0.1292,0.009,0.0135",
urn:cite:op:2015office10.45,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ν[4],"urn:cite:hmt:vaimg.VA253VN-0755@0.318,0.1292,0.01,0.0135",
urn:cite:op:2015office10.46,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ε[2],"urn:cite:hmt:vaimg.VA253VN-0755@0.324,0.1292,0.009,0.0135",
urn:cite:op:2015office10.47,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ή[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.333,0.1292,0.007,0.0135",
urn:cite:op:2015office10.48,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ς[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.337,0.1292,0.009,0.0135",
urn:cite:op:2015office10.49,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ἐστι[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.406,0.1292,0.011,0.012", funky abbreviation
urn:cite:op:2015office10.50,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ο[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.42,0.133,0.006,0.0083",
urn:cite:op:2015office10.51,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ἷ[2],"urn:cite:hmt:vaimg.VA253VN-0755@0.424,0.127,0.005,0.0143",
urn:cite:op:2015office10.52,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ς[3],"urn:cite:hmt:vaimg.VA253VN-0755@0.429,0.127,0.011,0.0143",
urn:cite:op:2015office10.53,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@τ[3],"urn:cite:hmt:vaimg.VA253VN-0755@0.438,0.127,0.009,0.0143",
urn:cite:op:2015office10.54,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ὸ[2],"urn:cite:hmt:vaimg.VA253VN-0755@0.444,0.127,0.008,0.0143",
urn:cite:op:2015office10.55,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@α[2],"urn:cite:hmt:vaimg.VA253VN-0755@0.452,0.1277,0.006,0.0143",
urn:cite:op:2015office10.56,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ἷ[3],"urn:cite:hmt:vaimg.VA253VN-0755@0.455,0.1277,0.007,0.0143",
urn:cite:op:2015office10.57,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@μ[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.461,0.1277,0.01,0.0143",
urn:cite:op:2015office10.58,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@α[3],"urn:cite:hmt:vaimg.VA253VN-0755@0.469,0.1277,0.007,0.0143",
urn:cite:op:2015office10.59,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ἐ[3],"urn:cite:hmt:vaimg.VA253VN-0755@0.476,0.1277,0.009,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ξ[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.481,0.1277,0.009,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ἐ[4],"urn:cite:hmt:vaimg.VA253VN-0755@0.489,0.1277,0.009,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@μ[2],"urn:cite:hmt:vaimg.VA253VN-0755@0.495,0.1277,0.007,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ου[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.498,0.1277,0.009,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ἐστι[2],"urn:cite:hmt:vaimg.VA253VN-0755@0.503,0.1277,0.008,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ο[4],"urn:cite:hmt:vaimg.VA253VN-0755@0.513,0.1277,0.011,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ὐ[2],"urn:cite:hmt:vaimg.VA253VN-0755@0.52,0.1277,0.009,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@χ[1],"urn:cite:hmt:vaimg.VA253VN-0755@0.524,0.1277,0.009,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ι[5],"urn:cite:hmt:vaimg.VA253VN-0755@0.532,0.1277,0.009,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ο[5],"urn:cite:hmt:vaimg.VA253VN-0755@0.54,0.1277,0.006,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ἱ[6],"urn:cite:hmt:vaimg.VA253VN-0755@0.544,0.1277,0.006,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@α[4],"urn:cite:hmt:vaimg.VA253VN-0755@0.547,0.1277,0.01,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@ί[7],"urn:cite:hmt:vaimg.VA253VN-0755@0.555,0.1277,0.006,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@μ[3],"urn:cite:hmt:vaimg.VA253VN-0755@0.56,0.1277,0.014,0.0143",
urn:cite:op:2015office10.60,urn:cts:greekLit:tlg5026.msA.hmt:19.office10_1@α[5],"urn:cite:hmt:vaimg.VA253VN-0755@0.573,0.1285,0.007,0.0143",
